544683000000000000," ""BUT DID PAC SPIT "" I get so mad when people say Pac couldn't rap. Rapping is way more than metaphor…"
544686000000000000, Did they have to stay within. 5 miles radius of Peters st😧
545009000000000000,im worried about my son. i caught him growing a mustache &amp; being racist. im worried hes becoming a cop. how can i stop…
545010000000000000, Yall really went there huh? : Nicki Minaj's The Pinkprint vs. Jay Z's The Blueprint  
545077000000000000,"Run me my shit, ASOS. "
545394000000000000,Really tho�
545415000000000000," Dear North Korean hackers,

Sallie Mae wants to kill your beloved leader.

Signed,
A concerned college grad"
545438000000000000, Govt setup bobby because the Shmurda dance was uniting the races 
545809000000000000," Rap Squats with Santa 2014 """
546079000000000000,"I loved TRL, but when 106th &amp; Park came it was just different two black ppl with dreads &amp; a curly fro talking to black artis…"
546080000000000000,"Also, Free and AJ walking out with their hands up? Epic."
546081000000000000,Is anyone else a little misty eyed? Just me???
546086000000000000, I don't care about the recent episodes guys lol
546089000000000000,I need a B2K reunion tour... Raz-B can stay home.
546090000000000000,My preference has certainly shifted
546092000000000000,"Been waiting on this mechanic for 7 hours. I just wanna finish my hair, man."
546093000000000000, Julissa close 2nd.
546094000000000000,"On NYE, I just want to hear ""7/11"" on repeat."
546095000000000000, jesus yes. 
546097000000000000,"""What is the real tea? You know I had to get it."" Girl, you are not an edgy interviewer."
546099000000000000, Where the hell they find wale??
546100000000000000,He needs to move his mic away from his mouth. He sounds very muffled.
546101000000000000, Tyga said Valentimes….
546102000000000000,WHERE DID FREE AND AJ GO?
546486000000000000, Lol ever since Pharrel made damning comments about the black community he started looking his age 
546714000000000000,My bed won't let me go
546722000000000000,"""Maybe that's the reason you gave me the wrong numba."""
546882000000000000,"Whoever said Facebook exposes your racist friends did. Not. Lie. Jesus, be a delete button."
546883000000000000,Congratulations @TheDopeChic! BLACK LOOOOOOOOVE!!!
547742000000000000, Never forget that Hip Hop is the Civil Rights Movement's love child.
548611000000000000, aren't all his albums? Lol
548612000000000000, He look crazy here Charles Manson as a baby 
548759000000000000, pray for them babies
548949000000000000,Aint no mo play in GA RT @GAFollowers: Seen today on I-285. 
549023000000000000," I still don't understand what was ""wrong"" about The Mayors initial comments to cause NYPD to do what they did today. "
549558000000000000, Beyoncé really blessed me with 7/11
549589000000000000," ""Once you in it, you in it. If it's a lie then we fight on that lie but we gotta fight"" -Slim Charles "
549591000000000000, Season 4 of The Wire is the best season of television in the history of television. I really mean that.
550052000000000000,I just wanna party
550053000000000000,"(Also, first New Year's kiss) *dutty wines*"
550054000000000000,"SHE GOT A LIGHT SKINNED FRIEND LOOK LIKE DAWN RICHARDS, GOT A DARK SKINNED FRIEND LOOK LIKE DAWN RICH…"
550055000000000000,What are everyone's plans tomorrow??? I wanna know
550056000000000000," Kobe RT @BarackObama
Take a moment and say what you're ready to fight for in 2015:"
550063000000000000," 2-year-old boy accidentally shot and killed his mother in a Walmart, authorities say  "
550983000000000000, 3-term NY Gov. Mario Cuomo dies. Bad weather slows AirAsia search. Here are your #5Things  @CNN 
551240000000000000,"So, I just discovered Drake's Dad's IG page. I cannot "
551773000000000000, Rest In Peace 
552895000000000000," 20+ women of various walks of life, with no relation to each other, coming forward about sexual abuse, is not injustic…"
553743000000000000, no. I just can't live with a hoodie in my bed.
553962000000000000, Fam......I ain't blowing this up 
553963000000000000, I thought JFK was Terrance Howard. RT @KaeKurd: How historical leaders would look as modern day hipsters. 
554516000000000000," *more trumpets than last time*
Eyes."
556191000000000000, I don't nap with anything but cats. Yeah that was a setup for a punchline about cat naps.
556197000000000000, Who's chopping onions? :( 
556460000000000000,Forgot my water bottle too?!?!
556488000000000000,"Does Nick Jonas say, ""I turn my g music up?"""
556622000000000000,"I really want to cry. Or, punch someone in the face."
557328000000000000,I'm tired for no apparent reason
557349000000000000,Ended a FEW pregnancies? No lord no no no
557355000000000000, from your mouth to God's ears 
558013000000000000, Ramen noodles scattered all over North Carolina highway after big rig crashes 
558020000000000000, I want a life that I don't need a vacation from.
558652000000000000,That's so cute
558668000000000000," thanks, Lauren!"
558828000000000000,Walked through the baby clothes in Toys 'R Us. Whyyyyy did I do it?!?! 
558829000000000000,"They fancy  I just found out ""the Hawks are the best team in the league"" who the hell knew?"
558830000000000000,Trying to balance everything is exhausting. Bleh.
559016000000000000, lol!!! I know. The stuff was sooo cute haha
559149000000000000,Mercury doin the Shmoney dance
559398000000000000, congratulations on #dopemovie!!!
559407000000000000, myFitness Pal
559812000000000000, This makes me beam. Uzo Aduba reacting to her name being announced for the SAG Award. 
560633000000000000,Cookie and Lucious gonna fuck or nah?
560947000000000000, This is where he should've gotten his Oscar RT  
561241000000000000,Whyyyy am I at this office right now?
561243000000000000,"I like ""I Bet"" by Ciara. BUT, she spoke gospel on ""My Love."""
561591000000000000,People absolutely have to chill 
561963000000000000,I've always thought she handled Whitney's passing relatively well. I know if I were in her situation I would STILL be an absolute wreck.
561964000000000000,I'm also sad for Bobby Brown.
562019000000000000, Thank you @JeniferLewis for helping to get @BetteMidler to see me. Hi Bette!!! 👋👋👋 
562021000000000000, Buju Bane-ton? 
562022000000000000, she's so cute!
562028000000000000," Idina gotta sneak at least one ""let it go"" into the anthem"
562044000000000000,Where are the funny commercials???
562045000000000000,Still fuckin Vin Diesel easily 72 years old
562062000000000000, Super Bowl lol
562067000000000000,The two racist white ladies
562071000000000000, Whoever approved these commercials needs to lose their job bc they are terrible!
562073000000000000, When ur girl googles a sports fact ur 100% sure about  Caption This  
562075000000000000, Bud Light: We Make Your Nightmares Come True.
562091000000000000, It's okay America. You still have these Hawks.
562252000000000000,If you live in Atlanta (I wouldn't know about the list for other cities) sign up for eventbrites monthly calendar
562439000000000000, That Meek and Nicki pic is hurting some hearts out here? 
563020000000000000,"I would really like to be at home possibly crying, yet being productive at the same time. But, the world needs me."
563022000000000000,I do!!!  you need a hug
563023000000000000, this represents my hug back to you haha
563024000000000000, lol
563120000000000000,And this lady in here is about to turn up
563195000000000000,  Copped 
563512000000000000, Unpacking Blackness in México. . #BlackHistory #AfroMexican 
563925000000000000,Tirrrrred. Great day.
564131000000000000,"If you have to open any Vine link I tweet, make it this one. "
564132000000000000, it's very pretty
564133000000000000," yes, yes. I love Bob!"
564159000000000000,How is Nas still fine?
564204000000000000, Awww this is nice. A Papp probably fell or something lololol
564250000000000000," fam tell me you've seen this plz
"
564580000000000000, Applied for a job and got this email back 
564626000000000000,taylor swifts dress though 
564628000000000000, #igetbeggin. Best part of #thegrammys
564638000000000000, Jay running the gauntlet of emotions when Kanye got up on stage 
564640000000000000, props to the #grammys for putting #ASAPYams on that # InMemoriam screen.
564642000000000000,Too bad Ledisi isn't gonna sing the song SHE sang on the #Selma soundtrack. 
564643000000000000, Third #BlackLivesMatter sighting at the GRAMMMYs with Beyonce performance. 
564840000000000000,Already a fan of 
564956000000000000,NO NO NO. NOPE. NOT HAPPENING. 
564957000000000000,"Anchorage, I need you to find every bit of chill you can. Smfh"
564970000000000000,Lol I like Sky
564976000000000000,Where's Max???
565332000000000000, This made me laugh myself to sleep last night. 
565564000000000000,"""Jesus Christ had dreads; so, shake 'em"""
565565000000000000,This DJ is from Cali. No doubts about it.
565574000000000000,Public melt downs are the worse.
565662000000000000,That pic is hilarious
566297000000000000,� I support this 100%
566298000000000000,I've been calling/emailing customer service offices so much lately. I turn into Wanda more and more each day.
566301000000000000,My favorite thing right now is to see a pic of chunky baby legs with baby sneakers on.
566351000000000000,If u dont have this type of love dont even attempt to celebrate Valentine's Day 
566441000000000000, Fucking disgusting.  IS THIS A JOKE........... 
566648000000000000,The wife is crafty
566651000000000000,If you find somebody that you dont mind when they reach across the table n eat food off your plate...lock that shit down
566658000000000000," then THIS catapulted onto my TL 
"
566697000000000000,Phone's at 10% 
566718000000000000, Well shit I did try. Maybe you're right.. I'm just to old to get it. You cool tho?
567096000000000000, too much sugar?
567441000000000000, Amber Rose spoke on the real problem... So called men abandoning they kids n fiancée to be on some child predator shit
567492000000000000, yes! So cute
567540000000000000," And The Bugged Part? @QuincyDJones Was Her A&amp;R.  Lesley Gore, Teenage Voice of Heartbreak, Dies at 68 "
567711000000000000," ""Your resume is nice but..."" BUT NOTHING YOU READ THE SHIT BEFORE THE INTERV"
567725000000000000," lol like the new lieberry, kindygarden, and what else? "
567745000000000000,I'm just here. In this office.
567769000000000000, you're back! I was hoping you were cool
567789000000000000,You ever hear people talk an insane amount of shit and wonder how they talk about you when you're not there? Yeah...
567897000000000000, Universe. You know what I want. Work that shit out.
568076000000000000,"So, Quincy says he was supposed to play Hakeem on ""Empire"" and I low key feel like that role was written for him."
568118000000000000,"Today in 2004, Kanye West owns Billboard, The College Dropout debuts #2, ""Slow Jamz"" is #5 single, the ROC is on fire "
568120000000000000,SELFIE WITH THE MAILMAN FOR NOT BRINGING ME NO BILLS TODAY 
568218000000000000,"""You wanna order your hot comb?"" ""...It's a flat iron."" "
568609000000000000,I'm confused 
568887000000000000," Amber Rose is getting attacked by Exes, their extended family, Kardashians, their friends &amp; media...for truth telling &amp;"
569204000000000000,Supposed to be studying Excel. No.
569591000000000000,*Rick James ep of #ChappelleShow*
569912000000000000," Free pancakes at IHOP, free doughnut at Krispy Kreme, free coffee at Chick-fil-A, &amp;more "
569913000000000000, omfg! Lisa Bonet makes rare public appearance with daughter Zoe Kravitz at the #VanityFairOscarParty! 
569947000000000000," OBAMA KEEPING PROMISES RT @YahooTech: Apple just showed off its new, diverse emoji   "
570640000000000000,"lol lowkey I thought this was early. But I was like she said its her bday, then it is haha"
570641000000000000, yay!!! Congratulations! I'm trying to be on that same boat by Friday 
570771000000000000, Lucius is such a shady name
570776000000000000,  JAMAL IS GIVING YOU SMOOTH SHAHS OF SUNSET REALNESS. 
570777000000000000,YASSSS JAMAL
570780000000000000, lucious came to work the next day like... 
570781000000000000,"Always, always Atlanta. #catfishmtv"
570782000000000000, I'm going to Google with this lol
570783000000000000,Questions that need answers.
570793000000000000,She looks like Foxy Brown 
570794000000000000,"That looks like a nightmare. But, I know that's typical."
570796000000000000,"I didn't mean to type ""b,"" but it worked lol"
570800000000000000,"I still want to know how Brittney on ""The Game"" went from 10 years old to 18."
571370000000000000,Attempting to write this script and it's certainly not my forte. A LOT of brainstorming is necessary.
571524000000000000,"""Oh, I see I gotta give you a pep talk."" "
571528000000000000,I thought that was the Promenade Pimp
571860000000000000, Nah little boy was sanging and you can't tell me otherwise  
571929000000000000,RhemaAlexandra tried to put me on a gay nigga tonight; she's disrespectful
572134000000000000," CAPS THAT SHIT ""!!!!!!!!!! !!!!!!!!!! !!!!!!!!!! Is Morris Day getting any of those Uptown"
572173000000000000, my brother and his wife climbed to the top of a mountain at 2:00 am to see the northern lights over Anchorage. 
572549000000000000,And very sad.
572559000000000000,Are there greens too?  Grandma made some hot water corn bread I can't turn that down.
572560000000000000, ALL DAY 
572565000000000000,That commercial grinds my gears. 
572566000000000000,"It took Charlie Murphy to tell this dirtbag to go get his family. Obviously scripted, I know."
572567000000000000,"""Walk of Shame Shuttle"" = watered down ""Taxicab Confessions,"" I'm guessing."
572570000000000000,"""I just wanna be to myself for a moment and, like, not with you."" "
572576000000000000," Forgetting your clothes, I can excuse. Forgetting that shoes aren't edible, I cannot. "
572577000000000000,"Kimbella, go away."
572652000000000000, thank you!
573153000000000000,"Groupon code, Spa Sydell, #ATL Street Food Fest, ATL Beer Carnival, movie tix, GA RenFest, Cellar 56 &amp;more "
573159000000000000,*I Hate His Bromance
573229000000000000," There's also a couple positions for Digital a Media interns! Must be in 18 or older &amp; live in ATL. Stipend provided.

"
573256000000000000,No disrespect to their families...
573257000000000000,"I've been avoiding baby showers like the plague. But, that's anotha story for anotha taaahme."
573258000000000000,"� no, no, no. But, in the meantime is baby trying to make an entrance?"
573262000000000000,"oh, hey girl!!!"
573273000000000000,just watched this like ten times. RT @Teezy_2Sleezy: After @karrueche heard about Chris Brown baby she was like.... 
573353000000000000, Viola tho 😍 RT @deeepthot this was a cover from back in 2009. how dope is this????? #Empire #HowToGetAwayWithMurder htt…
573493000000000000,"if your girl texts u ""u wanna know whats crazy?"" just turn ya phone off u do not wanna know whats crazy my nigga"
573666000000000000," Clarence would have been dead already, but I appreciate it."
573670000000000000, Marcus is being played by the extraordinary 
573672000000000000, I don't think my black sensitivities can handle the direction of this episode.
573673000000000000,I don't know lol
573674000000000000," ""Just get him to 18."" Thanks for this episode,"
573675000000000000, Shonda better make this shit right. 22 minutes.
573676000000000000,They're gonna put him on paid leave.
573678000000000000,Who guessed??? I was right.
573679000000000000,"No, no, NOPE. My allergies, man."
573680000000000000,"I'm turning to ""Modern Family."" I need a laugh."
573681000000000000, GIRL.
573908000000000000, Golden Girls Prayer Candles
573982000000000000,"quick reminder ..... x-mas day has been changed to March 23, 2015 for 1 yr.... "
574328000000000000,"But, it would still feel like a victory."
574365000000000000, Breathtaking 
574385000000000000,Shouts to all my fellow Daylight Saving Time truthers out there #Staywoke
574727000000000000,Deb!!!
574729000000000000,Buuuut... You are.
574734000000000000," It's like none of them give me time to hate them, because someone else makes me hate them more in the same scene."
574736000000000000,"""Bye, Pink Panther."""
575067000000000000,I still love that song 
575068000000000000,Kanye
575085000000000000,Diamond is a different strain of stupid.
575086000000000000,Hey man. Where's Diamond's daughter? Is she getting any attention??
575094000000000000,"""That's your verse?"" My thoughts exactly."
575095000000000000," ""Who did it""
Me: ""I ain't snitching fam""
Police: ""You're facing 25 to life"" "
575353000000000000,R.I.P. Static Major
575443000000000000,"show this on a job interview and be like ""u gotta hear both sides"" "
575825000000000000,Sooo... Is that Lucious' baby?
575826000000000000,This sounds like an Usher song.
575828000000000000, Hakeem looks like all of the studs
575836000000000000,Jamal ain't neva scared.
576151000000000000,My emotions and/or moods are on a yo-yo these days 
576155000000000000,So many plans that I'm excited for just year. I just need some things to get rolling
576200000000000000,He did all that and can't come upstairs?
576442000000000000, Sxsw got metal detectors or nah? Asking for a friend
576443000000000000,"Edits to Wikipedia pages on Bell, Garner, Diallo traced to 1 Police Plaza "
576477000000000000,*Adds 'Trap Queen' to Facebook name*
576495000000000000,I'd enjoy sitting somewhere cute with an adult beverage. I don't see that happening though.
576515000000000000,starbucks for breakfast teas. 
576536000000000000,"Atlanta people, Main Event is nice. Also, $5 Long Islands "
576538000000000000, same complex as Copland's by Cumberland
576539000000000000, When she just caught you  texting  a bitch at a family function 
576574000000000000,I'd enjoy getting hyphy next
576575000000000000, we have to keep the tradition going
576578000000000000,I'm going to Costco and making my own
576603000000000000,"""We gon' fuck around, mmm..."""
576604000000000000,"""That's why I stay ready."""
576783000000000000,BLACK LOVE!!!!!
576784000000000000,Some of these prom proposals are better than some marriage proposals lol
576787000000000000, haha! I'm pretty sure if I were one of their mothers I'd be irritated 
577223000000000000,Lol!
577523000000000000, The way my sleep schedule/energy is set-up 
578058000000000000, Black men. Y'all so fine
578358000000000000,Is this dress church appropriate?
578362000000000000,How come the U.S. no like Rita???
578368000000000000,"""So what I'm GAAAAY!"" "
578369000000000000,Why. Are. They. Remaking. EVERYTHING?!?! leave it alone.
578370000000000000,Jamal and these dramatic ticks
578372000000000000,My ears don't like that intro.
578374000000000000,I'm gonna need Jamal to remember where his loyalties lie.
578378000000000000,This girl's mom 
578380000000000000,"Hey guys, why can't people just watch shows and have fun? "
578390000000000000," Talkin about his lack of a ""comfort zone"" meanwhile this chick buying him all these gifts"
578723000000000000, Dust buster???
578725000000000000,Where did they find this wig?
578727000000000000, what's a dust buster?
578732000000000000,Black penis made Olivia get PTSD
578735000000000000, How should white fans approach the “overwhelming blackness” of Kendrick Lamar’s new album? 
578737000000000000,I hope Huck doesn't die.
579319000000000000," Fuck you R&amp;B niggas, Zeke sing all the hooks."
579365000000000000,I feel old 
579434000000000000," ""Stuff that alligator in that dolphin"" - God creating sharks"
580083000000000000,Interview tiiime 
580190000000000000," People are so scared not to ""have the upper hand."" But you'll never click with someone if you can't open "
580586000000000000,"""A Couple of Forevers"" does something to me"
580587000000000000,Good Luvin' is greatness without Ludacris. Really can't say that enough.
580611000000000000,Happiness is not a goal...it's a by-product of a life well lived. - Eleanor Roosevelt
580781000000000000, Jimmy Henchman Sentenced to Life Plus 20 Years For Murder of G-Unit's Lodi Mack  
580782000000000000," Hi, what is the marital status of the two Georges on the left "
581260000000000000,"Hey Cyrus, where's your baby?"
581263000000000000,This throwback wig 
581531000000000000,"Not sure if I wanna cry, scream, or pretend like I'm schleep."
581532000000000000,"Or, or, wait for it... Get a drank."
581928000000000000,Went walking and absolutely don't feel like moving now.
581929000000000000,I'm not even really tired. Just pretty content with not moving 
581930000000000000, Boko Haram said to have decapitated 23 Nigerian villagers in late-night raid. 
581970000000000000,"I'm listening, Kae. "
581971000000000000,#LosAngela
581976000000000000, I know Wayne's girlfriend/Dream's baby mama ain't bout to come preach....
581982000000000000,"No, Iyanla."
581983000000000000, I love Iyanla. She's like a freelance auntie. I want to hug her before I die.
581985000000000000,"""Apocalypto"" always got me like "
582028000000000000, When you lied on your resume about being proficient at Excel 
582223000000000000, Beautiful women who read books n love kids n animals n Pixar movies n smell like tropical fruits but can quote Pusha-T 
582224000000000000,I should've ate #breakfass 
582249000000000000,Phone is dying and I'll be in this place forever. Remember me 
582257000000000000,Car chargers save lives 
582405000000000000,You know your day was real when you have an open bottle of champagne on your nightstand
582633000000000000,There are years that ask questions and years that answer
582718000000000000,UNCF saved my college career
583027000000000000,1 episode left of #BetterCallSaul. I need #moar.
583029000000000000," I want to flip over this ""Exodus"" display in Best Buy and yell ""Moses didn't eat green bean casserole"" but they'll probably sh…"
583048000000000000, Incase you're having a bad day...my prom dress came in 
583439000000000000,Faves.
583440000000000000, My girls killed it! .Inspired Baby Shower  
583652000000000000,"Today in 2002, Cam'ron drops Oh Boy, Jay-Z refuses to be in video, when he offers Cam a verse for remix, Cam refuses"
583739000000000000, Awww
583740000000000000, Wait a minute... I have questions.  
583810000000000000,"Bye, David."
584431000000000000,One of the things my wife and I have intentionally set out to do is give our children experiences we… 
584617000000000000,Suspend your disbelief and imagine an HBCU's team losing in the Final Four and their fans doing this. 
584802000000000000, Johns Hopkins University sued for $1 billion for STD experiments on people of color 
584809000000000000,"Can someone explain lace-front beards to me, please?"
585178000000000000,Yall really just gotta mind your own business and live your life and create your own happ…
585231000000000000, Erica so extra
585233000000000000, seven minutes in and im still tryna figure out who tf erica mena thinks she is 
585236000000000000," Oh no we can't get married yet but I'm gon do this commitment ceremony  and change my last name. 

K."
585239000000000000,"""Go back to L.A. with your dog."""
585243000000000000,And her mother is defending her...
585260000000000000,"Missed 20 minutes of my show. Thanks, Dish."
585262000000000000,"One of the things I appreciate about my old job, is that it got me into the habit of setting daily goals."
585276000000000000,"In ""American Hustle,"" Bradley Cooper looks like Drake and it's weird."
585591000000000000," I'm like ""when did this happen?"" Lol"
585593000000000000,"So, I'm getting this job next week. Mmkay?"
585594000000000000,I'm too excited to run away Friday 
585858000000000000,Christopher Keelty gets it. This cartoon wld be even funnier if it weren't so accurate.
585867000000000000,I always strongly hated the Ne-Yo version.
585873000000000000, They've essentially made it illegal to seek safety away from police who are demonstrably a threat to Black survival. Conv…
585875000000000000, After seein the 2nd slightly less fast n furious trailer for the NWA movie I can confirm its bout to be 
585885000000000000,Did this update and I see no brown emojis 
585947000000000000,"From now on,  this is Chris Brown."
585976000000000000,Just tweet normal business shit.
586260000000000000,Know what you are paying for! Ask questions before handing over your money! The price of Simply Lemonade has shot up. Fuck …
586357000000000000,"Hey guys, apple App Store has a 30 day free trial of HBO Now."
586492000000000000, a good number?
586495000000000000, oh lol
586923000000000000," Here's the full Kendrick Lamar reference verse for Kanye West's ""All Day"" "
587415000000000000,"""Oh, my goodness. She's looking fine.""-Nev of ""Catfish"""
587677000000000000,"""Did you get my text?"" What is that? I can be reached on my Yahoo Messenger."
587679000000000000," RT for Jarule &amp; Ashanti
FAV for Fab &amp; Lil Mo"
587768000000000000,"""Oh, God. He shot me, he shot me. And I didn't do shit."" "
587998000000000000," While I'm happy that the teachers in Atlanta are being given a more humane sentence, the entire ordeal is ridiculous "
588000000000000000,I see we're only going to talk about  today.
588001000000000000,Wish I could find this tumblr post saying it's understandable if you get confused on the who's who of black people getting killed by...
588002000000000000,"Law enforcement, because it happens so often. "
588007000000000000," because it speaks to a bigger issue; standardized tests. They were wrong. But, what caused them to be wrong."
588008000000000000,"Those were the good days, Wiz."
588009000000000000, usually
588051000000000000,I hate these follow buttons on this app
588154000000000000,Busy day tomorrow.
588157000000000000,I remember thinking MIA was going to give birth on stage.
588160000000000000,That's us women : She readin so damn much into a text.
588165000000000000,we shall overcome
588166000000000000, She's ruining this before it even starts. SMH 
588167000000000000,"""You're gonna figure it out."" Saves lives "
588168000000000000,Go home Roger #BeingMaryJane
588172000000000000,The only consolation is getting Bill back home.
588173000000000000,I feel it in my spirit that Ester Dean has so much money and I'm so happy for her.
588183000000000000,me too and I don't even know what that is.
588184000000000000, nice!
588215000000000000," If you aren't doing it for Lil' Saint, maybe you shouldn't be doing it."
588392000000000000,"Job Fair Tomorrow, Atlanta "
588393000000000000,"But, in the meantime someone needs to pay me WELL."
588493000000000000, Peter Gunz looks like an extra from a Dave Hollister video.
589173000000000000,"When I care, I truly care."
589263000000000000,I just want my food 
589464000000000000," ""Yo Fams step outside right quick!"" "
589467000000000000,"That article is so real. The most wealthy people, don't even ""look"" wealthy."
589468000000000000,"I'm in such a good mood. I haven't felt this way in a really long time, I feel so happy."
589469000000000000," when they told ben affleck they found something terrible in his past u know he immediately thought ""gigli"""
589519000000000000,My folks! We had a great time last night at the Emmy FYC panel.
589866000000000000, read it again . 
589913000000000000, Mystery ailment kills victims within hours; 18 dead. .
589915000000000000," first off, Black Thor would have dreads my nigga."
589916000000000000,Because of them we can. 
589929000000000000,Love it!
589944000000000000,I'm oddly obsessed with aliens lol 
589945000000000000,Currently attempting to zone out.
590168000000000000,Happy holidaze to those who partake! 
590194000000000000, Did you eat today? Did you have a place to lay your head? If so... Your problems might not be real problems.
590217000000000000," Today in 1999, 13 people are killed at Columbine, Jay-Z, Damon Dash, DMX, Meth, Red donate Hard Knock Life tour money htt…"
590302000000000000,I really had to pull out an ice pack for this migraine
590306000000000000,Joseline is suspended for how many episodes?
590315000000000000,"According to reality shows, when a man wants to be an asshole, he shows up to your photo shoot."
590327000000000000,"Yep, still happy."
590335000000000000,My niece is so cool 
590550000000000000,It's not hard to see why someone dislikes Floyd.....he's a piece of shit outside the ring but a God inside
590588000000000000,
590589000000000000,Super blown that my getaway may not happen 
590696000000000000, Bae leave me &amp; my kid for a teenager I'm gonna fight her mama every day til she turns 18
590697000000000000,yass!!!
590718000000000000,"See ya later, bye!"
590719000000000000,l they're so annoying. I wish I could swap out the raisins for dried cranberries 
590720000000000000,"But, I won't."
590835000000000000, true!
590996000000000000,Just caught my first tan of the year
591000000000000000,Tell your preacher stay off Rap Genius looking for material.
591021000000000000, tried the chicken sandwich yesterday
591028000000000000," the sandwich was spicy, I just B447should've B450loser attention and realized there was nacho cheese on it� it was too much"
591052000000000000, I need a beach in my life very soon 
591445000000000000,Raymond' child star commits suicide at 19  via @USATODAY
591563000000000000,LRT is like a sci-du movie.
591753000000000000,me too! I haven't watched that show in so long but I had the sad face this morning lol
591769000000000000, girl...
591770000000000000,"Now, I'm just sitting here like: 😳. But hey, walk in your truth."
591771000000000000,this shit is wild.
591772000000000000,"Looking at Bruce's baby pics, all I see is Brody."
591773000000000000,"Hey, Brody."
591777000000000000,Bruce initially began transitioning in in the 80's
591782000000000000,Some of you need to chill.
591785000000000000,Brody so fine.
591786000000000000,"If I'm going off of the little bit the TV show displays, Kendall always seemed to have more Jenner in her and that's why she's dope imo."
591787000000000000,"Kylie's always been a fast ass, but that speaks more to her parenting than her."
591788000000000000,fuck you Perez no one asked me to comment ....and I'm sitting with Bruce now watching this show so let's keep …
591790000000000000,"BruceJenner's story is to be respected whether the public eye ""gets it"" or not. Jenner's self identity is the only valid on…"
591791000000000000,"Yes, Bruce! You better speak on violence against Black Trans Women."
591792000000000000,I'd really like to go make some food tho... 20 more minutes 
591998000000000000,My phone is being... Fun. 3 hour delay on texts
591999000000000000,This earthquake
592163000000000000, Starlight Drive In
592166000000000000,I like the blonde!
592373000000000000,"21 years ago today ,OutKast released their debut album 'Southernplayalisticadillacmuzik'. #HappyAnniversary"
592542000000000000,This. Sucks.
592551000000000000,Jay Z hopped on Twitter defending #Tidal like... 
592819000000000000," nah, Matthew is incredibly country."
592823000000000000, So proud to announce that every high school in the U.S. will receive a FREE copy of Selma. Go team Selma! 
592824000000000000,Men from the Nation of Islam stand between the neighborhood people and the police. Baltimo…  http:/…
592825000000000000,"Enough with the ""#Baltimore is burning."" Baltimore burned in 1904. Now, a CVS is on fire. It's almost as if people are h…"
592835000000000000, I love black people
592839000000000000,"This is why Twitter &amp; Social media is so important. Cause at the end of the day, Fox News or CNN, they all talk about blac…"
592845000000000000,"I'm still extremely confused about someone signing a 5 album deal with Kirk. Like, can we look at the track record???"
592846000000000000,I'm going to conduck myself like a lady.
592847000000000000,That shopping scene was very corny.
592848000000000000,I really hope Rasheeda and Kirk's drama is fake.
592849000000000000,What's on my television? 
592850000000000000, I think things are bad enough without you being there. 
592851000000000000,I was so disappointed in that Wendy's sandwich. Waste of calories
592852000000000000,That baby 
592854000000000000, Eve started out with Stevie J and ended up married to a billionaire. WHEN JESUS SAYS YES NOBODY CAN SAY NO.
592862000000000000,I miss my school
592864000000000000, Yo this is all I can think of when I see the picture of that kid in Baltimore in the UPS truck 
592889000000000000,"If, God forbid, someone I love dearly is killed by someone because of their race, don't expect me to call for an end to riots."
